received_time,icao,call_sign,lat,lon,bara_alt,gnss_alt,speed,heading,vertical_rate,speed_type,unix_time
2019-11-27 17:35:06,A97DCB,,,,,,557.0,87.53,0.0,GS,1574876106
2019-11-27 17:35:11,A97DCB,,42.47612,-88.84886999999999,31000.0,,,,,,1574876111
2019-11-27 17:35:13,A97DCB,,42.47635,-88.84156999999999,31000.0,,,,,,1574876113
2019-11-27 17:35:19,A97DCB,,42.47705,-88.82011999999999,31000.0,,,,,,1574876119
2019-11-27 17:35:21,A97DCB,,42.47729,-88.81284000000001,31000.0,,,,,,1574876121
2019-11-27 17:36:07,A97DCB,,42.48218,-88.65303,31000.0,,,,,,1574876167
2019-11-27 17:36:30,A97DCB,,42.4845,-88.57472,31000.0,,,,,,1574876190
2019-11-27 17:36:50,A97DCB,,42.48656,-88.50486,31000.0,,,,,,1574876210
2019-11-27 17:36:51,A97DCB,,,,,,558.0,87.74,0.0,GS,1574876211
2019-11-27 17:36:53,A97DCB,,42.48688,-88.49462,31000.0,,,,,,1574876213
2019-11-27 17:36:55,A97DCB,,,,,,558.0,87.74,0.0,GS,1574876215
2019-11-27 17:37:10,A97DCB,,42.4886,-88.43464,31000.0,,,,,,1574876230
