received_time,icao,call_sign,lat,lon,bara_alt,gnss_alt,speed,heading,vertical_rate,speed_type,unix_time
2019-11-27 16:20:09,AC9FF2,,,,,,203.0,270.85,-128.0,GS,1574871609
2019-11-27 16:20:12,AC9FF2,,41.9829,-87.41450999999999,8950.0,,,,,,1574871612
2019-11-27 16:20:14,AC9FF2,,,,,,201.0,270.57,-832.0,GS,1574871614
2019-11-27 16:20:14,AC9FF2,,41.9829,-87.41719,8925.0,,,,,,1574871614
2019-11-27 16:20:19,AC9FF2,,41.98297,-87.42345999999999,8825.0,,,,,,1574871619
2019-11-27 16:20:21,AC9FF2,,,,,,198.0,270.29,-1280.0,GS,1574871621
2019-11-27 16:20:22,AC9FF2,,41.98297,-87.42633000000001,8775.0,,,,,,1574871622
2019-11-27 16:20:26,AC9FF2,,,,,,196.0,270.0,-1408.0,GS,1574871626
2019-11-27 16:20:27,AC9FF2,,41.98297,-87.43281999999999,8650.0,,,,,,1574871627
2019-11-27 16:20:29,AC9FF2,,,,,,194.0,270.0,-1664.0,GS,1574871629
2019-11-27 16:20:32,AC9FF2,,41.98297,-87.43894,8525.0,,,,,,1574871632
2019-11-27 16:20:33,AC9FF2,,,,,,194.0,270.0,-1728.0,GS,1574871633
2019-11-27 16:20:33,AC9FF2,,,,,,193.0,270.0,-1728.0,GS,1574871633
2019-11-27 16:20:34,AC9FF2,,,,,,193.0,270.0,-1728.0,GS,1574871634
2019-11-27 16:20:35,AC9FF2,,41.983000000000004,-87.44255,8425.0,,,,,,1574871635
2019-11-27 16:20:36,AC9FF2,,41.98297,-87.44306,8425.0,,,,,,1574871636
2019-11-27 16:20:41,AC9FF2,,41.983000000000004,-87.44958000000001,8250.0,,,,,,1574871641
2019-11-27 16:20:43,AC9FF2,,41.983000000000004,-87.45206999999999,8200.0,,,,,,1574871643
2019-11-27 16:20:44,AC9FF2,,41.98297,-87.45336,8175.0,,,,,,1574871644
2019-11-27 16:20:47,AC9FF2,,41.983000000000004,-87.45685999999999,8075.0,,,,,,1574871647
2019-11-27 16:20:47,AC9FF2,,,,,,191.0,270.0,-1728.0,GS,1574871647
2019-11-27 16:20:48,AC9FF2,,41.98297,-87.45729,8075.0,,,,,,1574871648
2019-11-27 16:20:49,AC9FF2,,,,,,190.0,270.0,-1664.0,GS,1574871649
2019-11-27 16:20:52,AC9FF2,,,,,,189.0,270.3,-1536.0,GS,1574871652
2019-11-27 16:20:57,AC9FF2,,,,,,188.0,270.3,-1600.0,GS,1574871657
2019-11-27 16:20:59,AC9FF2,,,,,,,,,,1574871659
2019-11-27 16:21:03,AC9FF2,AAL335,41.983059999999995,-87.47502,7675.0,,,,,,1574871663
2019-11-27 16:21:04,AC9FF2,AAL335,,,,,187.0,270.31,-1536.0,GS,1574871664
2019-11-27 16:21:06,AC9FF2,AAL335,,,,,187.0,270.31,-1536.0,GS,1574871666
2019-11-27 16:21:06,AC9FF2,AAL335,41.983059999999995,-87.47907,7600.0,,,,,,1574871666
2019-11-27 16:21:08,AC9FF2,AAL335,,,,,188.0,270.61,-1536.0,GS,1574871668
2019-11-27 16:21:09,AC9FF2,AAL335,,,,,188.0,270.61,-1536.0,GS,1574871669
2019-11-27 16:21:11,AC9FF2,AAL335,,,,,188.0,270.61,-1408.0,GS,1574871671
2019-11-27 16:21:12,AC9FF2,AAL335,41.98314,-87.48598,7450.0,,,,,,1574871672
2019-11-27 16:21:13,AC9FF2,AAL335,41.98314,-87.4872,7425.0,,,,,,1574871673
2019-11-27 16:21:14,AC9FF2,AAL335,,,,,,,,,1574871674
2019-11-27 16:21:20,AC9FF2,AAL335,41.9832,-87.49543,7275.0,,,,,,1574871680
2019-11-27 16:21:23,AC9FF2,AAL335,,,,,188.0,270.61,-1152.0,GS,1574871683
2019-11-27 16:21:24,AC9FF2,AAL335,41.98323,-87.49946,7200.0,,,,,,1574871684
2019-11-27 16:21:24,AC9FF2,AAL335,,,,,188.0,270.61,-1216.0,GS,1574871684
2019-11-27 16:21:27,AC9FF2,AAL335,41.98325,-87.50373,7125.0,,,,,,1574871687
2019-11-27 16:21:29,AC9FF2,AAL335,41.98325,-87.50554,7100.0,,,,,,1574871689
2019-11-27 16:21:30,AC9FF2,AAL335,41.98328,-87.5061,7075.0,,,,,,1574871690
2019-11-27 16:21:30,AC9FF2,AAL335,41.98328,-87.50674000000001,7075.0,,,,,,1574871690
2019-11-27 16:21:32,AC9FF2,AAL335,41.98328,-87.50910999999999,7025.0,,,,,,1574871692
2019-11-27 16:21:33,AC9FF2,AAL335,,,,,187.0,270.61,-1152.0,GS,1574871693
2019-11-27 16:21:33,AC9FF2,AAL335,,,,,187.0,270.31,-1088.0,GS,1574871693
2019-11-27 16:21:48,AC9FF2,AAL335,,,,,184.0,270.31,-1024.0,GS,1574871708
2019-11-27 16:21:52,AC9FF2,AAL335,41.98338,-87.53188,6675.0,,,,,,1574871712
2019-11-27 16:21:55,AC9FF2,AAL335,41.98337,-87.53536,6625.0,,,,,,1574871715
2019-11-27 16:21:58,AC9FF2,AAL335,,,,,184.0,269.69,-1088.0,GS,1574871718
2019-11-27 16:22:12,AC9FF2,AAL335,41.98332,-87.55509,6300.0,,,,,,1574871732
2019-11-27 16:22:19,AC9FF2,AAL335,,,,,184.0,269.69,-1152.0,GS,1574871739
2019-11-27 16:22:26,AC9FF2,AAL335,,,,,184.0,270.0,-1216.0,GS,1574871746
2019-11-27 16:22:30,AC9FF2,AAL335,,,,,,,,,1574871750
2019-11-27 16:22:31,AC9FF2,AAL335,41.983290000000004,-87.57677,5925.0,,,,,,1574871751
2019-11-27 16:22:41,AC9FF2,AAL335,41.983340000000005,-87.58725,5775.0,,,,,,1574871761
2019-11-27 16:23:06,AC9FF2,AAL335,41.983470000000004,-87.61328,5375.0,,,,,,1574871786
2019-11-27 16:23:09,AC9FF2,AAL335,41.983509999999995,-87.61629,5300.0,,,,,,1574871789
2019-11-27 16:23:12,AC9FF2,AAL335,41.98352,-87.61995999999999,5250.0,,,,,,1574871792
2019-11-27 16:23:13,AC9FF2,AAL335,41.98352,-87.62096,5225.0,,,,,,1574871793
2019-11-27 16:23:37,AC9FF2,AAL335,41.98369,-87.64209,4875.0,,,,,,1574871817
2019-11-27 16:23:49,AC9FF2,AAL335,,,,,127.0,270.45,-640.0,GS,1574871829
2019-11-27 16:23:50,AC9FF2,AAL335,,,,,127.0,270.0,-704.0,GS,1574871830
2019-11-27 16:24:04,AC9FF2,AAL335,,,,,127.0,269.1,-832.0,GS,1574871844
2019-11-27 16:24:10,AC9FF2,AAL335,41.98365,-87.66828000000001,4475.0,,,,,,1574871850
2019-11-27 16:24:30,AC9FF2,AAL335,41.98361,-87.68356999999999,4225.0,,,,,,1574871870
2019-11-27 16:24:37,AC9FF2,AAL335,,,,,126.0,270.45,-640.0,GS,1574871877
